id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path
5750,Women,Apparel,Topwear,Tops,Red,Summer,2011.0,Casual,Jealous 21 Women V Neck Sequined Red Top,dados/fashion-dataset-roupas/images/5750.jpg
52897,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,FNF Purple Printed Sari,dados/fashion-dataset-roupas/images/52897.jpg
47676,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Animal Print Dress,dados/fashion-dataset-roupas/images/47676.jpg
20378,Women,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Sports,Urban Yoga Women Printed Black Sweatshirt,dados/fashion-dataset-roupas/images/20378.jpg
10792,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Wrangler Men Authentic Rope Embro Red Shirts,dados/fashion-dataset-roupas/images/10792.jpg
10506,Women,Apparel,Topwear,Tops,Red,Fall,2011.0,Casual,Flying Machine Women Fuschia Red Tshirts,dados/fashion-dataset-roupas/images/10506.jpg
3482,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Sports,ADIDAS Men's Light Blue Track Pant,dados/fashion-dataset-roupas/images/3482.jpg
42218,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Printed Top,dados/fashion-dataset-roupas/images/42218.jpg
45499,Women,Apparel,Bottomwear,Capris,Navy Blue,Summer,2012.0,Casual,Fila Women Navy Blue Savari 3/4th Pants,dados/fashion-dataset-roupas/images/45499.jpg
33749,Women,Apparel,Topwear,Tunics,Blue,Summer,2012.0,Casual,Vero Moda Women Tulle Blue Tunic,dados/fashion-dataset-roupas/images/33749.jpg
27602,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers,dados/fashion-dataset-roupas/images/27602.jpg
23088,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Arrow Sport Men Dk.Grey Brown Trousers,dados/fashion-dataset-roupas/images/23088.jpg
30809,Women,Apparel,Bottomwear,Churidar,Olive,Summer,2012.0,Ethnic,Fabindia Women Olive Cambric Churidar,dados/fashion-dataset-roupas/images/30809.jpg
34909,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012.0,Ethnic,Fabindia Printed Brown Cotton Silk Dupatta,dados/fashion-dataset-roupas/images/34909.jpg
29399,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Formal,Genesis Men Grey Trousers,dados/fashion-dataset-roupas/images/29399.jpg
36265,Women,Apparel,Loungewear and Nightwear,Night suits,Blue,Summer,2017.0,Casual,SDL by Sweet Dreams Women Blue Playsuit,dados/fashion-dataset-roupas/images/36265.jpg
21848,Boys,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Chhota Bheem Kids Boys Holi Hai White T-shirt,dados/fashion-dataset-roupas/images/21848.jpg
38828,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,Latin Quarters Women Teal Dress,dados/fashion-dataset-roupas/images/38828.jpg
36279,Women,Apparel,Loungewear and Nightwear,Night suits,Pink,Summer,2017.0,Casual,SDL by Sweet Dreams Women Pink Night suits,dados/fashion-dataset-roupas/images/36279.jpg
59744,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2012.0,Casual,Avirate Black Babydoll Nightdress,dados/fashion-dataset-roupas/images/59744.jpg
32270,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Vishudh Women Printed Grey Kurta,dados/fashion-dataset-roupas/images/32270.jpg
38574,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey Track Pants,dados/fashion-dataset-roupas/images/38574.jpg
15019,Men,Apparel,Topwear,Sweatshirts,Black,Fall,2011.0,Casual,ADIDAS Men Printed Black Sweatshirts,dados/fashion-dataset-roupas/images/15019.jpg
45992,Women,Apparel,Saree,Sarees,Pink,Summer,2012.0,Ethnic,Fabindia Pink Mangalgiri Saree,dados/fashion-dataset-roupas/images/45992.jpg
15021,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,ADIDAS Men Solid Black Jackets,dados/fashion-dataset-roupas/images/15021.jpg
15620,Men,Apparel,Topwear,Jackets,Grey,Fall,2011.0,Sports,Nike Men AS Thermal Grey Jackets,dados/fashion-dataset-roupas/images/15620.jpg
30906,Women,Apparel,Topwear,Jackets,Maroon,Summer,2012.0,Ethnic,Fabindia Women Reversible Jacket,dados/fashion-dataset-roupas/images/30906.jpg
21466,Women,Apparel,Topwear,Sweaters,Blue,Winter,2012.0,Casual,Roxy Women Blue Striped Sweater,dados/fashion-dataset-roupas/images/21466.jpg
46283,Women,Apparel,Topwear,Tunics,White,Summer,2012.0,Casual,109F Women White Tunic,dados/fashion-dataset-roupas/images/46283.jpg
40185,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Mumbai Slang Women Floral White Kurti,dados/fashion-dataset-roupas/images/40185.jpg
56814,Women,Apparel,Topwear,Kurtis,Multi,Summer,2012.0,Ethnic,Aneri Women Multi Coloured Kurti,dados/fashion-dataset-roupas/images/56814.jpg
52886,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green Printed Sari,dados/fashion-dataset-roupas/images/52886.jpg
39720,Women,Apparel,Dress,Jumpsuit,Olive,Summer,2012.0,Casual,Arrow Woman Olive Jumpsuit,dados/fashion-dataset-roupas/images/39720.jpg
34900,Women,Apparel,Topwear,Dupatta,Green,Summer,2012.0,Ethnic,Fabindia Women Printed Green Dupatta,dados/fashion-dataset-roupas/images/34900.jpg
39809,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Formal,Peter England Men Brown Trousers,dados/fashion-dataset-roupas/images/39809.jpg
22774,Women,Apparel,Topwear,Kurtis,Off White,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Off White Kurti,dados/fashion-dataset-roupas/images/22774.jpg
14092,Women,Apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Flying Machine Women Stripes Green Sweaters,dados/fashion-dataset-roupas/images/14092.jpg
57181,Women,Apparel,Topwear,Tunics,Black,Summer,2012.0,Casual,Elle Women Black Tunic,dados/fashion-dataset-roupas/images/57181.jpg
33199,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Sepia Women Printed Red Dress,dados/fashion-dataset-roupas/images/33199.jpg
42533,Women,Apparel,Topwear,Kurtas,Blue,Fall,2012.0,Ethnic,Mother Earth Women Blue Printed Kurta,dados/fashion-dataset-roupas/images/42533.jpg
43679,Women,Apparel,Dress,Jumpsuit,Orange,Summer,2012.0,Casual,French Connection Women Orange Playsuit,dados/fashion-dataset-roupas/images/43679.jpg
14919,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Mr. Men Men HA! Navy Blue Tshirts,dados/fashion-dataset-roupas/images/14919.jpg
48513,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top,dados/fashion-dataset-roupas/images/48513.jpg
56248,Men,Apparel,Loungewear and Nightwear,Night suits,Black,Summer,2016.0,Casual,SDL by Sweet Dreams Men Black Lounge Set,dados/fashion-dataset-roupas/images/56248.jpg
24400,Women,Apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Vishudh Women Black Printed Kurta,dados/fashion-dataset-roupas/images/24400.jpg
30892,Women,Apparel,Bottomwear,Patiala,White,Summer,2012.0,Ethnic,Fabindia Women Printed White & Orange Patiala,dados/fashion-dataset-roupas/images/30892.jpg
59118,Men,Apparel,Topwear,Jackets,Navy Blue,Summer,2012.0,Casual,Just Natural Men Navy Blue Reversible Jacket,dados/fashion-dataset-roupas/images/59118.jpg
39328,Girls,Apparel,Bottomwear,Shorts,Green,Summer,2012.0,Casual,Gini and Jony Girls Green Shorts,dados/fashion-dataset-roupas/images/39328.jpg
33957,Women,Apparel,Bottomwear,Leggings,Black,Spring,2012.0,Casual,Femella Women Black Leggings,dados/fashion-dataset-roupas/images/33957.jpg
59626,Women,Apparel,Saree,Sarees,Green,Fall,2012.0,Ethnic,FNF Green & Purple Wedding Collection Sari,dados/fashion-dataset-roupas/images/59626.jpg
36268,Women,Apparel,Loungewear and Nightwear,Night suits,Purple,Summer,2017.0,Casual,SDL by Sweet Dreams Purple & White Pyjama Set,dados/fashion-dataset-roupas/images/36268.jpg
10063,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men spine tee Yellow Tshirts,dados/fashion-dataset-roupas/images/10063.jpg
13487,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Shirts,dados/fashion-dataset-roupas/images/13487.jpg
15183,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Arrow Sport Men Check Blue Sweaters,dados/fashion-dataset-roupas/images/15183.jpg
52354,Women,Apparel,Loungewear and Nightwear,Nightdress,Yellow,Winter,2015.0,Casual,Red Rose Women Yellow Nightdress,dados/fashion-dataset-roupas/images/52354.jpg
47655,Women,Apparel,Dress,Dresses,Grey,Summer,2012.0,Casual,Femella Women Grey Polka Dotted Dress,dados/fashion-dataset-roupas/images/47655.jpg
56250,Men,Apparel,Loungewear and Nightwear,Night suits,Grey Melange,Summer,2016.0,Casual,SDL by Sweet Dreams Men Grey Melange Pyjama Set,dados/fashion-dataset-roupas/images/56250.jpg
19815,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Green Sweatshirt,dados/fashion-dataset-roupas/images/19815.jpg
42260,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,John Players Men Blue Jeans,dados/fashion-dataset-roupas/images/42260.jpg
36253,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016.0,Casual,SDL by Sweet Dreams Men Navy Blue Pyjama Set,dados/fashion-dataset-roupas/images/36253.jpg
11623,Women,Apparel,Topwear,Kurtis,Navy Blue,Summer,2011.0,Ethnic,W Women Check Navy  Blue Kurtis,dados/fashion-dataset-roupas/images/11623.jpg
30924,Women,Apparel,Bottomwear,Skirts,Beige,Summer,2012.0,Ethnic,Fabindia Women Printed Beige Ghera Skirt,dados/fashion-dataset-roupas/images/30924.jpg
50698,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Latin Quarters Women Purple Dress,dados/fashion-dataset-roupas/images/50698.jpg
19820,Men,Apparel,Topwear,Sweaters,Green,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Green Sweater,dados/fashion-dataset-roupas/images/19820.jpg
15111,Men,Apparel,Bottomwear,Trousers,Coffee Brown,Fall,2011.0,Formal,Arrow Men Stripes Coffee Brown Trousers,dados/fashion-dataset-roupas/images/15111.jpg
15341,Women,Apparel,Bottomwear,Shorts,Pink,Fall,2011.0,Sports,Nike Women Solid Pink Shorts,dados/fashion-dataset-roupas/images/15341.jpg
50321,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Aurelia Women Black Kurti,dados/fashion-dataset-roupas/images/50321.jpg
38343,Girls,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,Mr. Men Little Miss Girls White Tops,dados/fashion-dataset-roupas/images/38343.jpg
41355,Men,Apparel,Bottomwear,Jeans,,Fall,2016.0,Casual,Wrangler Men Blue Millard Jeans,dados/fashion-dataset-roupas/images/41355.jpg
44703,Women,Apparel,Topwear,Tops,Cream,Summer,2012.0,Casual,Wills Lifestyle Women Cream Top,dados/fashion-dataset-roupas/images/44703.jpg
30810,Women,Apparel,Bottomwear,Leggings,Beige,Summer,2012.0,Casual,Fabindia Women Beige Leggings,dados/fashion-dataset-roupas/images/30810.jpg
14538,Women,Apparel,Topwear,Kurtis,Black,Fall,2011.0,Ethnic,Vishudh Women Golden Print Black and Blue Kurtis,dados/fashion-dataset-roupas/images/14538.jpg
40147,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Pedal Pusher,dados/fashion-dataset-roupas/images/40147.jpg
20229,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Wrangler Women Cable Blue Sweater,dados/fashion-dataset-roupas/images/20229.jpg
16803,Girls,Apparel,Bottomwear,Shorts,Beige,Fall,2011.0,Casual,ANT Kids Girls Solid Beige Short,dados/fashion-dataset-roupas/images/16803.jpg
19816,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Grey Sweatshirt,dados/fashion-dataset-roupas/images/19816.jpg
14028,Men,Apparel,Bottomwear,Tracksuits,Black,Fall,2011.0,Casual,Nike Men Solid Black Tracksuits,dados/fashion-dataset-roupas/images/14028.jpg
47051,Women,Apparel,Bottomwear,Salwar,Multi,Summer,2012.0,Ethnic,Shree Women Multi Colored Jodhpuri Salwar,dados/fashion-dataset-roupas/images/47051.jpg
37538,Boys,Apparel,Socks,Booties,Blue,Summer,2012.0,Casual,Madagascar 3 Infant Boys Blue Booties,dados/fashion-dataset-roupas/images/37538.jpg
41995,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Pedal Pusher,dados/fashion-dataset-roupas/images/41995.jpg
49951,Men,Apparel,Loungewear and Nightwear,Lounge Pants,Black,Summer,2016.0,Casual,Hanes Men Black Knitted Lounge Pants,dados/fashion-dataset-roupas/images/49951.jpg
57200,Women,Apparel,Topwear,Tunics,Off White,Summer,2012.0,Casual,Elle Women Off White Tunic,dados/fashion-dataset-roupas/images/57200.jpg
49929,Women,Apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,Fabindia Pink Sari Maheshwari Zari Saree,dados/fashion-dataset-roupas/images/49929.jpg
56845,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2012.0,Casual,John Players Men Blue Regular Fit Jeans,dados/fashion-dataset-roupas/images/56845.jpg
32234,Women,Apparel,Topwear,Kurtas,Grey,Summer,2012.0,Ethnic,Fabindia Women Printed Grey Kurta,dados/fashion-dataset-roupas/images/32234.jpg
47656,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Printed Dress,dados/fashion-dataset-roupas/images/47656.jpg
21882,Women,Apparel,Topwear,Tunics,Blue,Fall,2011.0,Ethnic,BIBA OUTLET Women Printed Navy Blue Kaftan Top,dados/fashion-dataset-roupas/images/21882.jpg
51983,Women,Apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,2017.0,Casual,Inaya Women Grape Babydoll Nightdress,dados/fashion-dataset-roupas/images/51983.jpg
25923,Women,Apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Femella Women Pink T-shirt,dados/fashion-dataset-roupas/images/25923.jpg
7133,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Men Bottom Grey Yoga Pants,dados/fashion-dataset-roupas/images/7133.jpg
3923,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Summer,2011.0,Casual,Urban Yoga Men's Yoga Navy Track Pant,dados/fashion-dataset-roupas/images/3923.jpg
8880,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2011.0,Casual,Scullers Men Scul Brown Trousers,dados/fashion-dataset-roupas/images/8880.jpg
18000,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2010.0,Casual,Puma Men Black Track Pants,dados/fashion-dataset-roupas/images/18000.jpg
15037,Women,Apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,ADIDAS Women Check Black Sweaters,dados/fashion-dataset-roupas/images/15037.jpg
52511,Women,Apparel,Loungewear and Nightwear,Bath Robe,White,Winter,2015.0,Casual,Red Rose Women White & Blue Striped Bath Robes,dados/fashion-dataset-roupas/images/52511.jpg
44914,Men,Apparel,Bottomwear,Track Pants,Blue,Summer,2012.0,Casual,Puma Men Blue Track Pants,dados/fashion-dataset-roupas/images/44914.jpg
43912,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Femella Women Black Trousers,dados/fashion-dataset-roupas/images/43912.jpg
18897,Women,Apparel,Dress,Dresses,Green,Fall,2011.0,Casual,Arrow Woman Solid Green Dress,dados/fashion-dataset-roupas/images/18897.jpg
39131,Women,Apparel,Bottomwear,Leggings,Pink,Fall,2012.0,Casual,Aneri Women Pink Leggings,dados/fashion-dataset-roupas/images/39131.jpg
22590,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2011.0,Sports,Nike Men Solid Grey Shorts,dados/fashion-dataset-roupas/images/22590.jpg
31562,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,dados/fashion-dataset-roupas/images/31562.jpg
50883,Women,Apparel,Saree,Sarees,Purple,Fall,2012.0,Ethnic,Prafful Purple & Green Crepe Printed Sari,dados/fashion-dataset-roupas/images/50883.jpg
52495,Women,Apparel,Loungewear and Nightwear,Bath Robe,Pink,Winter,2015.0,Casual,Red Rose Women Light Pink Bath Robe,dados/fashion-dataset-roupas/images/52495.jpg
54992,Women,Apparel,Topwear,Shrug,Beige,Summer,2012.0,Casual,Femella Women Black & Beige Shrug,dados/fashion-dataset-roupas/images/54992.jpg
19475,Men,Apparel,Topwear,Sweatshirts,Navy Blue,Summer,2012.0,Casual,Quiksilver Men Navy Blue Nautical Sweatshirt,dados/fashion-dataset-roupas/images/19475.jpg
40190,Women,Apparel,Topwear,Kurtis,Grey,Summer,2012.0,Ethnic,Mumbai Slang Women Grey Kurti,dados/fashion-dataset-roupas/images/40190.jpg
7884,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Proline Men Black Track Pants,dados/fashion-dataset-roupas/images/7884.jpg
12157,Women,Apparel,Bottomwear,Leggings,Orange,Fall,2011.0,Ethnic,Aurelia Women Solid Orange Leggings,dados/fashion-dataset-roupas/images/12157.jpg
21602,Women,Apparel,Topwear,Sweaters,Grey,Winter,2012.0,Casual,Roxy Women Grey Striped Sweater,dados/fashion-dataset-roupas/images/21602.jpg
10403,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Jealous 21 Women Uri Purple Tops,dados/fashion-dataset-roupas/images/10403.jpg
25757,Men,Apparel,Topwear,Suspenders,Red,Summer,2012.0,Formal,Lino Perros Men Red Suspenders,dados/fashion-dataset-roupas/images/25757.jpg
52440,Women,Apparel,Loungewear and Nightwear,Nightdress,Black,Summer,2017.0,Casual,Red Rose Black Nightdress,dados/fashion-dataset-roupas/images/52440.jpg
56252,Men,Apparel,Loungewear and Nightwear,Night suits,Green,Summer,2016.0,Casual,SDL by Sweet Dreams Men Green & Black Pyjama Set,dados/fashion-dataset-roupas/images/56252.jpg
25789,Men,Apparel,Topwear,Suspenders,Black,Summer,2012.0,Formal,Arrow Men Black/Beige Suspenders,dados/fashion-dataset-roupas/images/25789.jpg
59606,Women,Apparel,Saree,Sarees,Pink,Fall,2012.0,Ethnic,FNF Pink Collection for Wedding Wear Sari,dados/fashion-dataset-roupas/images/59606.jpg
8390,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Ess 3s F Tee Navy Blue T-Shirts,dados/fashion-dataset-roupas/images/8390.jpg
17901,Men,Apparel,Topwear,Jackets,Black,Fall,2011.0,Sports,Nike Men Football Soccer Black Jacket,dados/fashion-dataset-roupas/images/17901.jpg
44932,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans,dados/fashion-dataset-roupas/images/44932.jpg
52355,Women,Apparel,Loungewear and Nightwear,Nightdress,Peach,Winter,2015.0,Casual,Red Rose Women Peach Nightdress,dados/fashion-dataset-roupas/images/52355.jpg
11617,Women,Apparel,Topwear,Kurtis,Green,Summer,2011.0,Ethnic,W Women Solid Green Kurtis,dados/fashion-dataset-roupas/images/11617.jpg
19955,Men,Apparel,Topwear,Sweaters,Purple,Fall,2011.0,Casual,United Colors Of Benetton Men Purple Sweater,dados/fashion-dataset-roupas/images/19955.jpg
33270,Girls,Apparel,Bottomwear,Skirts,White,Summer,2012.0,Casual,Gini & Jony Girls White Skirt,dados/fashion-dataset-roupas/images/33270.jpg
12345,Women,Apparel,Saree,Sarees,Maroon,Spring,2018.0,Ethnic,Xoxo Women Maroon Pure Georgette Solid Ready-to-wear Saree,dados/fashion-dataset-roupas/images/12345.jpg
6868,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Waterfall Sleeve Shift Black Dress,dados/fashion-dataset-roupas/images/6868.jpg
56805,Women,Apparel,Apparel Set,Kurta Sets,Magenta,Summer,2012.0,Ethnic,Aneri Women Magenta Salwar Suit,dados/fashion-dataset-roupas/images/56805.jpg
58666,Women,Apparel,Topwear,Kurtas,Navy Blue,Summer,2012.0,Ethnic,ALayna Women Navy Blue Kurta,dados/fashion-dataset-roupas/images/58666.jpg
52340,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,dados/fashion-dataset-roupas/images/52340.jpg
1582,Unisex,Apparel,Bottomwear,Swimwear,Black,Summer,2011.0,Sports,Nabaiji Unisex Black Silicone Swimming Cap,dados/fashion-dataset-roupas/images/1582.jpg
52352,Women,Apparel,Loungewear and Nightwear,Nightdress,Pink,Winter,2015.0,Casual,Red Rose Women Pink Nightdress,dados/fashion-dataset-roupas/images/52352.jpg
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Denizen Women Greenish Blue Jeans,dados/fashion-dataset-roupas/images/51502.jpg
2117,Men,Apparel,Bottomwear,Shorts,Grey,Fall,2010.0,Sports,ADIDAS Men Grey  Capris,dados/fashion-dataset-roupas/images/2117.jpg
6523,Women,Apparel,Bottomwear,Capris,Black,Summer,2011.0,Sports,Nike Women Strong Poly Black Capri,dados/fashion-dataset-roupas/images/6523.jpg
9901,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Actif Low Waist Narrow Fit Blue Jeans,dados/fashion-dataset-roupas/images/9901.jpg
53307,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men White T-shirt,dados/fashion-dataset-roupas/images/53307.jpg
29184,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Casual,United Colors of Benetton Men Blue Shirt,dados/fashion-dataset-roupas/images/29184.jpg
23145,Women,Apparel,Topwear,Sweatshirts,Off White,Fall,2011.0,Casual,Quechua Women  Fleece Off-White Sweatshirt,dados/fashion-dataset-roupas/images/23145.jpg
52083,Women,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Myntra Women White T-shirt,dados/fashion-dataset-roupas/images/52083.jpg
42582,Boys,Apparel,Topwear,Waistcoat,White,Summer,2012.0,Casual,United Colors of Benetton Boys White Waistcoat,dados/fashion-dataset-roupas/images/42582.jpg
52498,Women,Apparel,Loungewear and Nightwear,Bath Robe,Blue,Winter,2015.0,Casual,Red Rose Women Blue Bath Robes,dados/fashion-dataset-roupas/images/52498.jpg
30597,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Sports,Nike Men Reversible Red T-shirt,dados/fashion-dataset-roupas/images/30597.jpg
24809,Unisex,Apparel,Bottomwear,Swimwear,Pink,Fall,2011.0,Sports,Nabaiji Unisex Pink Swimming Cap,dados/fashion-dataset-roupas/images/24809.jpg
